Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
12	-219.17136	275.36496	-2.817671	-968.95776	-14.822957	19.048952	-2.1078384	-54.26275	194.0	12.8	47999	-9.380233	1.8464764	1.514204	-18.17771	8.53828	0.5443018	1350.7321288585663
13	-148.68137	244.9863	-2.0511549	-877.1649	-431.37988	426.8529	-2.4472091	-1041.6105	152.68182	403.2	51999	-13.409255	1.7971333	-2.1303902	-19.84832	12.618206	0.7241797	1446.352590560913
14	-132.39891	253.84196	-2.1209292	-846.65656	-92.4443	151.76117	-2.7180023	-513.9886	165.51852	98.9	55999	-18.884066	1.872708	-3.1041164	-24.56071	18.18299	1.3017572	1508.311757326126
15	-169.74492	214.92683	-2.9359112	-652.1118	-244.84074	229.19473	-2.3886542	-697.83887	202.47368	273.8	59999	-22.414328	2.1436827	-1.1551695	-27.99428	21.65855	2.2427378	1589.2371349334717
16	-192.45525	292.0959	-2.547285	-745.19714	-148.19006	259.47726	-2.1820767	-712.99115	273.0	209.3	63999	-24.393082	3.1506727	4.156967	-32.050488	23.700493	3.0455182	1663.0724444389343
17	-522.03156	309.47723	-20.694649	-926.9126	-18.554926	33.7308	-2.6942573	-110.29513	624.3333	12.3	67999	-25.29387	3.4141798	10.500277	-32.91679	24.43873	3.1840665	1714.719435453415
18	-119.38416	246.9944	-1.8340026	-887.4503	-253.56905	422.68277	-2.4051301	-1300.4708	119.685715	189.1	71999	-26.03482	3.632337	13.787127	-31.796179	25.336813	3.1388392	1786.291071653366
19	-124.34661	316.4975	-1.9673128	-1179.4827	-153.94633	303.93057	-2.397388	-1015.75116	102.10811	139.0	75999	-26.269238	3.0780923	13.399899	-32.485504	25.52488	3.0473325	1852.365023612976
20	-135.36905	287.3731	-2.2060053	-1089.6874	-112.39685	234.83066	-2.2201529	-803.3388	120.4	109.4	79999	-27.008293	2.8694391	5.191758	-31.494278	26.272556	3.0114388	1915.13636302948
21	-142.41498	326.17233	-1.738294	-1030.1454	-3.1542053	0.7780862	-2.1718965	-4.518336	138.58064	1.2	83999	-29.022598	3.24816	0.8895563	-35.214718	28.474516	3.6077433	1965.8210625648499
22	-171.27007	311.10388	-2.2720177	-981.64124	-81.70598	175.31628	-2.6915917	-592.81305	166.0	77.5	87999	-32.044315	3.7790046	5.6956434	-38.810505	31.49862	4.9153504	2024.9261717796326
23	-133.2451	255.5152	-2.26925	-964.86914	-93.94682	223.30743	-2.5222018	-750.07745	127.4	94.1	91999	-34.007744	4.444101	3.4711049	-40.244526	33.436863	5.725411	2087.1400616168976
24	-155.18149	333.1376	-1.7757226	-1067.8717	-145.73541	315.75967	-1.9970573	-1041.9551	139.57692	132.6	95999	-33.30051	4.601405	10.061669	-40.31724	32.56893	5.694709	2154.4912326335907
25	-121.15326	253.13507	-1.8692657	-1040.4258	-123.63092	169.4773	-2.459691	-507.87262	104.552635	121.6	99999	-34.951164	5.047555	17.279657	-41.33426	34.41676	6.411812	2219.3229043483734
26	-172.88297	309.7726	-2.3609517	-1116.7013	-193.1603	279.82898	-2.1601546	-975.8108	163.92308	189.8	103999	-33.69388	4.6247077	11.332399	-40.26974	32.90724	5.59685	2292.4006814956665
27	-201.13814	317.4041	-2.244462	-1031.0298	-236.86185	370.59036	-2.8613417	-1069.1458	182.60869	222.4	107999	-32.14274	4.43193	3.4491673	-37.60729	31.438051	5.235341	2368.3916761875153
28	-168.00389	285.45782	-2.8280323	-1109.1106	-30.821869	76.7357	-2.2870913	-260.83405	154.25926	27.7	111999	-32.306637	4.2916865	7.579057	-37.919323	31.721363	4.989037	2422.7375469207764
29	-157.52129	335.3885	-2.4586115	-1187.6912	-198.65036	336.4001	-3.179048	-1163.5504	142.07143	166.0	115999	-34.18553	4.461372	6.034387	-40.19983	33.646957	5.6296945	2492.6306014060974
30	-158.0706	329.39676	-1.984964	-1134.3104	-88.40673	167.73923	-1.8639677	-540.44214	133.5	59.8	119999	-36.161064	4.9265842	6.8943605	-41.626137	35.622406	6.3431487	2550.47922539711
31	-150.25552	319.09875	-2.1716886	-1085.7601	-64.88673	96.31057	-2.4584675	-317.96817	139.38461	54.0	123999	-37.520058	5.5430326	13.727917	-43.48207	36.987617	7.253735	2607.5972769260406
32	-302.8266	462.44275	-2.2672758	-1382.6466	-142.70451	163.4549	-3.049362	-566.7088	232.6842	108.4	127999	-36.40371	5.333359	9.203045	-43.887882	35.561947	6.6363354	2671.2111213207245
33	-161.15674	265.734	-2.2882838	-1158.9781	-207.39421	348.18298	-3.9673321	-1205.6675	131.86208	155.6	131999	-34.337704	4.776653	7.9324217	-40.086258	33.717705	6.075366	2740.4193229675293
34	-152.08527	338.37234	-2.2360613	-1214.4701	-100.33263	197.43515	-2.5186074	-673.6409	122.82353	85.0	135999	-35.787773	5.441716	7.543058	-44.103607	35.30165	6.9621053	2801.351613521576
35	-189.87505	375.8371	-2.1577585	-1399.6945	-189.26588	384.52832	-2.3367357	-1264.9319	142.10715	136.6	139999	-34.77725	5.243762	8.426453	-42.933376	33.952038	6.3421993	2868.6133637428284
36	-254.311	418.672	-2.3400655	-1354.6743	-91.14455	136.18994	-2.8266697	-421.41595	200.61111	75.0	143999	-33.704803	4.9698434	6.592598	-39.800034	32.96377	5.9324856	2928.348203897476
37	-202.35854	353.0579	-2.3853254	-1167.7075	-226.52234	354.52585	-3.6933236	-1152.3026	165.875	176.5	147999	-30.829195	4.3268723	8.048164	-36.67969	30.051222	4.7672086	2999.8152406215668
38	-90.22968	209.41058	-2.0889	-1182.4385	-26.898697	70.14521	-2.5949209	-237.30551	71.08929	22.2	151999	-31.364292	4.099283	3.2565863	-36.44104	30.749413	4.8465137	3053.840294599533
39	-193.87506	311.51114	-1.5873871	-1058.7009	-283.88052	270.9286	-3.2147698	-678.00464	209.0	343.1	155999	-32.70607	4.3039875	0.95632625	-37.87549	32.079124	5.44118	3144.126143693924
40	-135.39803	243.94995	-2.3898978	-760.16223	-135.13112	235.83653	-2.914874	-755.2612	165.7619	150.2	159999	-33.721676	4.4717364	3.7637253	-39.46353	33.10819	5.8405027	3212.6038167476654
41	-108.0464	200.82741	-2.3123183	-755.6389	-107.512314	214.79279	-2.1327093	-701.2853	129.5	142.9	163999	-34.367046	4.982314	4.7242503	-41.42155	33.75547	6.4655695	3280.1217720508575
42	-122.75677	207.49397	-2.303601	-726.152	-150.58235	218.17422	-2.2757654	-680.983	133.08333	169.5	167999	-34.942772	5.233832	5.839102	-42.564667	34.330444	6.887112	3350.8417508602142
43	-223.99538	306.12677	-2.330286	-749.4756	-17.175524	28.766855	-2.1238053	-93.05093	290.0	11.8	171999	-35.657364	5.4692097	8.073656	-42.762493	35.070835	7.18933	3403.686782836914
44	-118.65589	284.2385	-2.0346794	-1073.1938	-230.00137	310.0081	-1.7391415	-913.41876	118.82143	234.7	175999	-35.594986	5.4239435	10.117121	-42.59495	34.940945	6.932428	3481.5848350524902
45	-143.58202	261.86746	-2.6185582	-932.0019	-448.82892	443.9982	-3.1813116	-949.62885	141.44444	501.3	179999	-35.25815	5.079127	13.323565	-43.09356	34.67243	6.5441513	3589.8999302387238
46	-122.48356	248.86014	-2.31117	-928.5623	-43.88988	89.702065	-2.306454	-307.094	123.567566	34.1	183999	-35.724155	5.157012	8.756203	-43.82066	35.108032	6.7007146	3645.4233026504517
47	-193.94006	314.90604	-2.127584	-968.63043	-145.94286	213.92857	-2.3021486	-722.7023	172.0	145.2	187999	-35.005833	5.6972165	9.501699	-42.978508	34.360817	6.907727	3713.8346486091614
48	-154.49988	286.7157	-1.6591818	-998.74146	-205.40291	305.59882	-2.971927	-949.9229	146.31035	166.7	191999	-34.591118	5.9967723	8.320766	-42.483227	33.96191	6.5994554	3784.2241497039795
49	-236.22383	293.01276	-1.6505551	-945.7327	-210.93698	366.74933	-3.995096	-956.6137	201.4	214.9	195999	-34.384426	5.780615	11.472111	-42.346233	33.74964	6.3645577	3859.6710937023163
50	-177.94261	316.6177	-2.2210727	-985.737	-263.1794	319.92026	-3.2378752	-988.04816	163.16667	235.8	199999	-34.421696	5.622347	11.768311	-42.137222	33.81839	6.323524	3937.7617740631104
