Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
18	-122.3322	241.5326	-2.554344	-822.66693	-93.638756	195.17009	-2.4164035	-670.7195	151.40909	124.9	71999	-13.492965	4.959994	13.675569	-24.347324	12.722898	2.6723287	1508.1735048294067
19	-159.21584	297.54996	-2.677487	-1345.6954	-142.85417	304.57373	-2.120602	-1032.5708	147.17857	134.5	75999	-13.159673	4.4355793	15.5697775	-22.90853	12.156547	2.5294468	1588.9599947929382
20	-173.50117	335.1414	-2.1361194	-1260.1584	-164.20558	328.13034	-2.353416	-1080.8506	145.03703	126.3	79999	-13.628599	3.411227	15.867494	-20.87452	12.761572	2.476549	1669.1376647949219
21	-92.532875	288.99826	-2.2151995	-1300.3492	-55.567505	154.532	-2.5860467	-519.1514	75.07692	51.1	83999	-14.538818	3.6029315	17.454311	-22.310307	13.8146105	2.1716087	1741.1995549201965
22	-95.622215	308.954	-2.1782503	-1483.3687	-72.562614	93.21144	-2.1265557	-297.73938	77.87931	58.9	87999	-15.471945	4.037486	17.680935	-23.963364	14.482594	2.7578545	1814.3824594020844
23	-132.02905	269.27573	-1.7673082	-1018.16785	-381.78162	445.38293	-2.7508993	-1045.1963	125.757576	381.8	91999	-16.95867	4.807592	18.220236	-25.584816	16.171448	2.7386456	1923.704369544983
24	-58.736294	193.7016	-2.0779338	-1060.5988	-197.16191	348.78903	-3.1723523	-1176.976	56.5	166.1	95999	-17.693396	5.258199	21.10676	-28.017439	16.823744	2.866459	2008.8868615627289
25	-133.17862	326.50916	-1.8894585	-1309.4811	-294.91867	539.3008	-2.236287	-1406.7738	101.05	200.8	99999	-16.6215	4.803264	17.483486	-24.939096	15.703344	3.423414	2098.013194799423
26	-161.03683	364.23105	-2.296525	-1274.9065	-20.159481	42.204865	-2.4665823	-145.2955	128.71875	15.8	103999	-18.122448	5.2106223	18.498392	-26.731962	17.371523	3.2609897	2168.2275006771088
27	-184.19048	344.2043	-1.9072936	-1114.4774	-141.07681	225.13803	-2.6811385	-720.1122	160.56	113.9	107999	-19.594055	6.1033077	28.416725	-29.044472	18.742374	4.0488563	2248.5435676574707
28	-204.17021	384.60275	-1.9535543	-1198.7515	-112.94635	273.14554	-2.3241105	-928.0159	190.5	118.3	111999	-18.73391	5.797298	17.53425	-27.448101	17.83703	3.54917	2329.350447177887
29	-121.32568	253.25795	-2.4652746	-946.9772	-115.604965	230.51825	-2.8971727	-792.9007	128.77142	130.2	115999	-19.841793	6.016535	11.298834	-29.034752	19.08095	3.4549434	2411.2539920806885
30	-68.10036	160.03151	-2.3044386	-826.7641	-205.44905	253.6337	-2.3072066	-831.0039	71.11539	246.5	119999	-20.98161	6.3030596	12.638965	-31.469744	20.195345	3.8019319	2506.1333956718445
31	-145.93591	267.72638	-2.2555914	-884.789	-104.92865	159.22414	-2.1305027	-394.5949	157.2	87.6	123999	-21.415075	6.3912315	10.441353	-35.488575	20.582634	4.3559217	2583.5552022457123
32	-238.9058	431.45453	-2.0910144	-1240.2101	-158.54562	246.45157	-2.0782683	-677.1101	208.71428	125.0	127999	-20.895102	5.824925	11.694144	-31.657053	20.005543	3.7543418	2665.495979785919
33	-214.65707	390.397	-1.5675616	-1082.3301	-159.09837	303.3897	-2.3909721	-1026.081	198.64706	149.9	131999	-20.591347	5.812308	16.791727	-30.207489	19.869272	3.4458559	2751.378091812134
34	-163.28148	328.09473	-1.8537849	-1044.2332	-116.48849	236.87758	-2.631369	-804.37067	157.65384	128.5	135999	-21.786438	6.1773014	13.703649	-33.131317	20.978418	4.1095376	2835.2063126564026
35	-89.889565	232.31554	-2.113845	-1012.9742	-166.46298	275.08203	-2.0050504	-817.64764	88.91304	167.8	139999	-20.246592	5.4408665	10.825255	-29.936113	19.351213	3.5968044	2922.949172258377
36	-80.09374	217.84477	-2.0886798	-957.47516	-237.55664	322.94537	-2.924566	-874.7135	78.04256	259.0	143999	-20.492453	5.330691	44.00719	-29.156729	19.729898	3.04713	3021.5716536045074
37	-147.43335	290.10162	-2.6368349	-933.55817	-35.94527	52.679447	-2.6297174	-155.72794	152.89285	30.6	147999	-21.728153	5.8892875	16.889149	-30.916866	21.027418	2.9969912	3095.1921656131744
38	-131.14044	248.65384	-2.227369	-884.2172	-4.829955	2.2859194	-2.2669642	-10.6592045	144.37038	2.3	151999	-24.274843	7.116761	17.51122	-35.388863	23.615574	3.9762301	3164.7066214084625
39	-223.54558	299.85565	-2.4089456	-958.76953	-103.26033	292.64273	-2.8436918	-981.1034	266.94116	102.5	155999	-26.327875	8.244227	17.186668	-38.27964	25.623026	5.414865	3246.3050496578217
40	-163.89388	272.4682	-1.752206	-829.78455	-18.460247	30.605555	-2.2100391	-106.61208	177.1	16.0	159999	-26.24959	8.004089	13.48438	-37.649265	25.398693	5.4384894	3317.1833996772766
41	-224.79599	374.42844	-2.8663995	-1190.7328	-237.87314	342.6141	-2.9524736	-913.77386	196.0	253.8	163999	-23.452293	6.388332	10.18553	-35.16014	22.689255	4.040253	3414.802095890045
42	-362.15985	388.3866	-2.2611532	-948.7632	-119.55682	254.13991	-2.314307	-855.67926	393.44446	131.3	167999	-23.733215	6.15075	13.733105	-34.60203	22.983852	4.2404237	3500.9158601760864
43	-195.77937	312.36194	-2.0089328	-874.12836	-37.466274	94.28545	-2.7435787	-319.89047	249.25	30.3	171999	-24.18652	6.4691854	8.427727	-34.365425	23.41607	3.6093063	3575.96271777153
44	-220.16444	324.6254	-2.091263	-862.9667	-101.43674	181.05534	-2.790959	-606.3913	249.8421	98.3	175999	-23.248768	6.698394	23.637306	-34.81038	22.460457	3.9731054	3657.8027234077454
45	-155.37158	268.06146	-2.2360196	-940.6518	-29.559738	41.641914	-2.8746083	-146.58774	151.96297	21.5	179999	-22.614447	6.323368	29.4519	-33.006905	21.856012	3.8244581	3730.8044254779816
46	-122.636665	241.41428	-1.9567341	-989.80133	-14.078192	30.2525	-2.129439	-104.76018	122.0	9.0	183999	-23.229923	6.157681	13.470779	-34.44726	22.54183	4.0997586	3801.768674850464
47	-262.77487	380.51996	-1.9831498	-1135.0471	-40.100746	93.235214	-2.062025	-317.77045	250.5	33.2	187999	-24.388193	6.8265147	22.534956	-36.041096	23.7081	4.1539783	3875.4627120494843
48	-167.25209	323.7283	-1.7541003	-1124.6123	-70.33182	94.9287	-3.3239543	-277.36713	158.72728	62.5	191999	-25.86194	7.4751863	21.16298	-36.6874	25.15457	4.9420986	3953.5225508213043
49	-78.29896	178.08214	-2.0450718	-939.3216	-140.06592	248.13573	-2.32351	-739.8994	76.31035	157.6	195999	-26.871067	7.559837	26.904654	-38.90822	26.259596	4.8738995	4041.421059846878
50	-154.21432	296.48245	-2.1783218	-1004.6698	-134.17043	284.25232	-2.350141	-978.2357	159.75	126.9	199999	-25.913824	6.8854666	15.251455	-37.688534	25.006382	5.789507	4126.2062294483185
