Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
30	-7.7656665	12.059601	-1.4760684	-74.9226	-21.771755	27.548407	-1.5969783	-71.317986	23.563637	36.3	119999	-6.491771	0.6965613	0.9180796	-11.486375	6.202081	0.590749	2823.085962533951
31	-7.2669964	10.568083	-1.2633524	-60.872314	-6.767984	56.26644	89.559944	-108.86059	20.055838	144.7	123999	-6.3820176	0.6865652	2.298062	-11.856545	6.0990553	0.57551694	2908.8888778686523
32	-6.7870846	8.039422	-0.8652075	-47.839615	-31.623383	68.52122	94.18872	-159.81409	22.966291	129.6	127999	-6.2995486	0.6757473	1.5580547	-10.517778	6.0201035	0.56532717	2993.033728122711
33	-7.413055	11.470748	-1.4102653	-91.27782	-21.689783	22.10815	-2.2244573	-68.27313	18.547085	95.1	131999	-6.171271	0.6577622	2.5666795	-11.024175	5.8973207	0.545464	3073.2531566619873
34	-8.707326	13.842352	-1.4146476	-79.22299	5.522794	31.322796	94.928215	-28.47378	29.416666	100.9	135999	-6.082629	0.6347101	2.3648834	-9.845435	5.809161	0.53369313	3152.441787958145
35	-7.370085	10.232262	-1.2642717	-56.707363	-7.077427	43.650322	84.482864	-99.00307	21.82873	157.0	139999	-6.070419	0.6257692	2.433391	-9.926928	5.8051057	0.5252216	3240.14049243927
36	-8.800964	13.236393	-0.8238619	-73.6993	-11.498656	9.1036415	-1.6605686	-29.558088	26.768211	27.9	143999	-6.0405164	0.63943285	3.6459734	-9.866148	5.777614	0.526343	3314.8693261146545
37	-7.4450927	10.2612095	-1.2640463	-68.69629	1.2224858	38.454147	106.682884	-41.649994	20.387754	104.7	147999	-6.042742	0.6415355	1.6506785	-10.091658	5.7859855	0.5219066	3397.385082244873
38	-7.67206	8.085937	-1.167944	-41.07874	-10.840609	12.372471	-1.9470719	-39.54547	24.078789	89.4	151999	-6.0423317	0.63791806	3.3615227	-10.001104	5.7880397	0.52788866	3477.4656727313995
39	-6.3397636	7.527736	-1.186764	-51.76854	7.9241343	47.77335	109.7048	-38.358227	21.086294	175.1	155999	-5.9689174	0.62386096	0.9672779	-9.853672	5.715683	0.51332575	3568.3626475334167
40	-5.810909	6.3792887	-0.94418573	-44.44442	-10.048406	15.901983	-2.7564013	-57.29033	15.022641	20.1	159999	-5.873865	0.618998	1.3526989	-9.943957	5.6213675	0.4991203	3640.2947421073914
41	-6.1784005	7.9427266	2.095095	-56.63116	-24.20096	32.659996	-0.7695089	-88.5932	17.891403	47.6	163999	-5.7804093	0.59161603	2.0195923	-9.735754	5.5356817	0.48502365	3715.450077533722
42	-6.9966655	13.938609	2.607453	-106.5593	0.510485	47.590965	123.581604	-73.16441	20.433863	125.2	167999	-5.7043185	0.58193356	2.5425794	-9.7529	5.4574647	0.47373635	3800.6057484149933
43	-8.200402	13.997958	2.7743561	-91.739136	-0.47280064	42.34687	107.17633	-78.56422	25.830189	63.4	171999	-5.6591763	0.57441026	2.666185	-10.005366	5.416999	0.4624933	3877.759753227234
44	-6.0522165	7.771556	-1.0747634	-51.196587	-8.646452	16.924467	-2.0940437	-59.363277	18.256756	25.1	175999	-5.601021	0.567989	0.7222043	-9.343581	5.3620257	0.4562071	3951.8443377017975
45	-6.0355926	8.903144	0.69397	-93.193924	-24.70292	23.613827	-2.0302253	-66.27153	13.914089	62.4	179999	-5.575384	0.5644046	1.3978533	-9.800274	5.3409195	0.4482836	4031.003003835678
46	-6.545814	9.299364	-1.0465354	-68.907135	-4.153849	46.458088	96.82324	-110.20018	22.340782	56.3	183999	-5.564927	0.56597924	0.64262426	-8.9845915	5.3325324	0.44745994	4108.120058774948
47	-5.2821684	10.001622	2.4911325	-100.35339	-17.005512	38.816326	21.854519	-107.38209	18.495237	108.1	187999	-5.5026145	0.5533551	1.2578907	-9.746887	5.269244	0.43682525	4191.470834493637
48	-5.51345	7.6511097	-1.2165416	-66.53666	4.153352	45.09583	126.08988	-56.349842	15.766798	126.5	191999	-5.4466143	0.5476902	1.4953465	-8.976785	5.2180915	0.43137616	4277.96893954277
49	-6.137953	8.178705	1.1346339	-42.62827	-6.1072426	22.35703	37.418278	-56.04582	22.054054	93.4	195999	-5.3754992	0.53954035	1.8821794	-9.117439	5.1501083	0.42315653	4359.11428809166
50	-6.087884	8.842213	0.6976409	-58.06224	19.304153	47.64654	117.8924	-13.345218	22.547485	129.9	199999	-5.305018	0.53245366	-0.00085544586	-9.2289715	5.08025	0.41319692	4445.440594434738
